ticket_id	created_at	prediction_timestamp	category	impact	urgency	priority	assigned_team	ticket_age_minutes	sla_consumed_pct	sla_time_remaining_minutes	created_hour	created_day_of_week	is_weekend	queue_depth	team_workload	prev_resolution_time_minutes	sla_breach
SLA-001903	3/11/2026 19:13	3/11/2026 22:06	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	173	12.01	1267	19	2	0	10	11	456	0
SLA-001904	6/26/2026 8:20	6/26/2026 19:38	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	678	23.54	2202	8	4	0	17	5	2373	0
SLA-001905	1/9/2026 2:01	1/9/2026 11:46	BUILDING_STRUCTURE	LOW	HIGH	MEDIUM	Facilities	585	40.62	855	2	4	0	12	13	327	1
SLA-001906	1/18/2026 11:22	1/18/2026 12:36	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	74	15.42	406	11	6	1	22	5	236	0
SLA-001907	6/24/2026 18:16	6/24/2026 22:04	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	228	47.5	252	18	2	0	0	15	154	1
SLA-001908	4/19/2026 9:01	4/19/2026 9:38	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	37	2.57	1403	9	6	1	8	14	350	0
SLA-001909	5/28/2026 4:32	5/28/2026 10:56	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	384	80	96	4	3	0	9	15	476	1
SLA-001910	1/28/2026 15:39	1/28/2026 22:41	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	422	87.92	58	15	2	0	4	4	294	1
SLA-001911	2/14/2026 7:34	2/14/2026 16:25	IT_HARDWARE_PRINTING	MEDIUM	LOW	LOW	IT Support	531	18.44	2349	7	5	1	15	0	3223	0
SLA-001912	1/24/2026 18:24	1/25/2026 1:35	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	431	29.93	1009	18	5	1	27	4	1055	1
SLA-001913	7/9/2026 12:33	7/9/2026 17:49	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	316	21.94	1124	12	3	0	20	0	1616	1
SLA-001914	5/29/2026 5:08	5/29/2026 6:34	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	86	17.92	394	5	4	0	28	7	529	1
SLA-001915	2/21/2026 1:12	2/21/2026 11:10	SAFETY_HAZARD	MEDIUM	LOW	LOW	Safety Team	598	20.76	2282	1	5	1	3	6	1439	0
SLA-001916	2/14/2026 20:04	2/15/2026 5:55	BUILDING_STRUCTURE	MEDIUM	LOW	LOW	Facilities	591	20.52	2289	20	5	1	3	13	1914	1
SLA-001917	5/16/2026 4:39	5/16/2026 10:33	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	354	24.58	1086	4	5	1	23	2	572	0
SLA-001918	7/8/2026 4:10	7/8/2026 16:04	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	714	49.58	726	4	2	0	0	10	1329	0
SLA-001919	5/17/2026 18:29	5/17/2026 20:26	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	117	24.38	363	18	6	1	26	10	107	1
SLA-001920	5/4/2026 0:19	5/4/2026 11:10	ELECTRICAL	LOW	HIGH	MEDIUM	Facilities	651	45.21	789	0	0	0	7	14	1228	1
SLA-001921	7/27/2026 13:09	7/27/2026 20:17	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	428	89.17	52	13	0	0	10	7	561	1
SLA-001922	4/30/2026 5:02	4/30/2026 12:43	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	461	96.04	19	5	3	0	0	12	390	1
SLA-001923	2/28/2026 11:40	2/28/2026 14:40	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	180	37.5	300	11	5	1	28	8	351	1
SLA-001924	5/24/2026 7:48	5/24/2026 11:16	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	208	43.33	272	7	6	1	8	9	378	0
SLA-001925	7/7/2026 13:38	7/8/2026 0:04	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	626	43.47	814	13	1	0	5	12	1312	0
SLA-001926	2/4/2026 16:50	2/4/2026 17:57	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	67	13.96	413	16	2	0	16	6	311	0
SLA-001927	1/5/2026 8:52	1/5/2026 20:17	ELECTRICAL	MEDIUM	LOW	LOW	Facilities	685	23.78	2195	8	0	0	29	10	1955	1
SLA-001928	4/12/2026 7:44	4/12/2026 10:59	FURNITURE_FIXTURES	LOW	MEDIUM	LOW	Facilities	195	6.77	2685	7	6	1	29	7	3436	1
SLA-001929	2/15/2026 11:51	2/15/2026 15:56	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	245	8.51	2635	11	6	1	20	5	1212	0
SLA-001930	2/9/2026 17:05	2/9/2026 23:03	CLEANING_WASTE	HIGH	MEDIUM	HIGH	Cleaning Services	358	74.58	122	17	0	0	3	0	272	0
SLA-001931	6/2/2026 19:03	6/2/2026 21:54	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	171	35.62	309	19	1	0	30	10	354	1
SLA-001932	3/24/2026 10:56	3/24/2026 14:00	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	184	38.33	296	10	1	0	11	3	392	0
SLA-001933	6/1/2026 13:24	6/1/2026 19:59	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	395	27.43	1045	13	0	0	26	5	882	0
SLA-001934	5/10/2026 23:56	5/11/2026 5:12	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	316	65.83	164	23	6	1	15	4	172	0
SLA-001935	6/5/2026 18:54	6/5/2026 23:34	IT_NETWORK_ACCOUNTS	HIGH	MEDIUM	HIGH	IT Support	280	58.33	200	18	4	0	9	13	339	1
SLA-001936	5/27/2026 6:43	5/27/2026 11:11	FURNITURE_FIXTURES	LOW	HIGH	MEDIUM	Facilities	268	18.61	1172	6	2	0	14	14	987	1
SLA-001937	2/7/2026 18:05	2/8/2026 5:56	SAFETY_HAZARD	MEDIUM	LOW	LOW	Safety Team	711	24.69	2169	18	5	1	21	6	2144	0
SLA-001938	5/3/2026 1:46	5/3/2026 3:32	IT_HARDWARE_PRINTING	HIGH	HIGH	CRITICAL	IT Support	106	22.08	374	1	6	1	4	7	486	1
SLA-001939	8/21/2026 3:13	8/21/2026 13:26	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	613	42.57	827	3	4	0	6	14	984	1
SLA-001940	2/5/2026 23:09	2/6/2026 1:14	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	125	26.04	355	23	3	0	2	10	362	0
SLA-001941	7/28/2026 4:23	7/28/2026 8:55	IT_NETWORK_ACCOUNTS	MEDIUM	LOW	LOW	IT Support	272	9.44	2608	4	1	0	15	14	3318	1
SLA-001942	5/6/2026 20:10	5/6/2026 22:31	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	141	29.38	339	20	2	0	19	6	236	0
SLA-001943	3/7/2026 22:06	3/8/2026 9:23	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	677	47.01	763	22	5	1	26	10	388	1
SLA-001944	5/25/2026 15:18	5/25/2026 20:05	FURNITURE_FIXTURES	MEDIUM	MEDIUM	MEDIUM	Facilities	287	19.93	1153	15	0	0	14	9	299	0
SLA-001945	1/1/2026 0:36	1/1/2026 6:21	GROUNDS_OUTDOOR	HIGH	LOW	MEDIUM	Grounds Team	345	23.96	1095	0	3	0	11	15	376	1
SLA-001946	2/18/2026 6:32	2/18/2026 10:44	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	252	8.75	2628	6	2	0	15	5	2852	0
SLA-001947	5/11/2026 6:14	5/11/2026 10:11	ELECTRICAL	HIGH	HIGH	CRITICAL	Facilities	237	49.38	243	6	0	0	8	4	415	0
SLA-001948	8/4/2026 5:44	8/4/2026 7:01	ELECTRICAL	MEDIUM	MEDIUM	MEDIUM	Facilities	77	5.35	1363	5	1	0	19	10	869	0
SLA-001949	2/5/2026 0:48	2/5/2026 8:15	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	447	31.04	993	0	3	0	16	13	1287	1
SLA-001950	5/3/2026 9:52	5/3/2026 11:52	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	120	8.33	1320	9	6	1	21	13	317	1
SLA-001951	7/15/2026 0:53	7/15/2026 5:01	IT_NETWORK_ACCOUNTS	HIGH	LOW	MEDIUM	IT Support	248	17.22	1192	0	2	0	27	10	505	1
SLA-001952	6/12/2026 13:49	6/13/2026 0:46	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	657	22.81	2223	13	4	0	13	0	1585	0
SLA-001953	6/16/2026 18:47	6/17/2026 0:27	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	340	70.83	140	18	1	0	6	8	140	0
SLA-001954	2/21/2026 11:52	2/21/2026 21:17	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	565	39.24	875	11	5	1	3	7	699	0
SLA-001955	7/16/2026 16:04	7/16/2026 20:30	PLUMBING_WATER	HIGH	MEDIUM	HIGH	Facilities	266	55.42	214	16	3	0	27	11	490	1
SLA-001956	1/7/2026 11:39	1/7/2026 12:19	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	40	2.78	1400	11	2	0	29	5	1155	1
SLA-001957	2/17/2026 14:11	2/17/2026 20:53	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	402	83.75	78	14	1	0	0	12	173	1
SLA-001958	1/12/2026 6:01	1/12/2026 13:25	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	444	92.5	36	6	0	0	5	4	274	1
SLA-001959	7/15/2026 23:35	7/16/2026 4:43	HVAC_AC	LOW	MEDIUM	LOW	Facilities	308	10.69	2572	23	2	0	27	1	1532	0
SLA-001960	8/8/2026 7:38	8/8/2026 10:46	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	188	39.17	292	7	5	1	22	9	305	1
SLA-001961	4/21/2026 15:45	4/21/2026 17:48	ELECTRICAL	MEDIUM	MEDIUM	MEDIUM	Facilities	123	8.54	1317	15	1	0	17	11	1695	1
SLA-001962	3/14/2026 17:28	3/15/2026 4:52	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	684	47.5	756	17	5	1	21	11	424	1
SLA-001963	7/15/2026 2:21	7/15/2026 7:19	ELECTRICAL	HIGH	LOW	MEDIUM	Facilities	298	20.69	1142	2	2	0	17	10	900	0
SLA-001964	8/24/2026 13:37	8/24/2026 18:42	AV_CLASSROOM_EQUIPMENT	HIGH	LOW	MEDIUM	AV Support	305	21.18	1135	13	0	0	24	12	1280	1
SLA-001965	6/23/2026 19:54	6/24/2026 2:50	IT_NETWORK_ACCOUNTS	LOW	HIGH	MEDIUM	IT Support	416	28.89	1024	19	1	0	25	3	1267	1
SLA-001966	6/24/2026 23:59	6/25/2026 1:35	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	96	20	384	23	2	0	25	5	280	1
SLA-001967	1/9/2026 2:41	1/9/2026 5:03	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	142	9.86	1298	2	4	0	17	5	1486	1
SLA-001968	5/18/2026 19:00	5/18/2026 23:26	IT_NETWORK_ACCOUNTS	MEDIUM	LOW	LOW	IT Support	266	9.24	2614	19	0	0	27	1	629	0
SLA-001969	4/10/2026 2:07	4/10/2026 7:09	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	302	62.92	178	2	4	0	24	7	252	1
SLA-001970	6/22/2026 22:17	6/23/2026 5:39	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	442	92.08	38	22	0	0	27	2	559	1
SLA-001971	4/25/2026 11:20	4/25/2026 12:03	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	43	8.96	437	11	5	1	21	11	375	1
SLA-001972	8/3/2026 15:01	8/3/2026 17:41	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	160	33.33	320	15	0	0	20	6	410	1
SLA-001973	7/5/2026 21:21	7/5/2026 23:29	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	128	26.67	352	21	6	1	0	9	534	1
SLA-001974	3/13/2026 16:37	3/13/2026 20:57	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	260	18.06	1180	16	4	0	5	2	730	0
SLA-001975	8/20/2026 17:56	8/20/2026 22:34	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	278	57.92	202	17	3	0	24	5	165	1
SLA-001976	3/11/2026 21:50	3/12/2026 5:05	AV_CLASSROOM_EQUIPMENT	HIGH	LOW	MEDIUM	AV Support	435	30.21	1005	21	2	0	3	9	1292	0
SLA-001977	5/4/2026 11:54	5/4/2026 13:56	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	122	25.42	358	11	0	0	30	2	569	1
SLA-001978	8/7/2026 8:02	8/7/2026 9:00	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	58	4.03	1382	8	4	0	9	6	975	0
SLA-001979	8/23/2026 11:20	8/23/2026 20:34	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	554	38.47	886	11	6	1	1	3	1254	0
SLA-001980	5/23/2026 21:00	5/24/2026 3:30	IT_NETWORK_ACCOUNTS	LOW	LOW	LOW	IT Support	390	13.54	2490	21	5	1	8	1	2196	0
SLA-001981	1/31/2026 8:12	1/31/2026 10:59	IT_NETWORK_ACCOUNTS	HIGH	HIGH	CRITICAL	IT Support	167	34.79	313	8	5	1	24	1	337	0
SLA-001982	4/26/2026 16:34	4/26/2026 22:03	PLUMBING_WATER	LOW	HIGH	MEDIUM	Facilities	329	22.85	1111	16	6	1	7	10	463	0
SLA-001983	8/4/2026 5:10	8/4/2026 16:09	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	659	45.76	781	5	1	0	15	4	602	0
SLA-001984	7/17/2026 6:41	7/17/2026 14:20	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	459	95.62	21	6	4	0	11	10	408	1
SLA-001985	2/24/2026 5:40	2/24/2026 6:55	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	75	15.62	405	5	1	0	24	14	318	1
SLA-001986	3/27/2026 20:44	3/28/2026 1:26	OTHER	HIGH	LOW	MEDIUM	General Maintenance	282	19.58	1158	20	4	0	15	13	593	1
SLA-001987	1/25/2026 6:49	1/25/2026 16:08	FURNITURE_FIXTURES	LOW	MEDIUM	LOW	Facilities	559	19.41	2321	6	6	1	13	0	1958	0
SLA-001988	8/16/2026 0:25	8/16/2026 0:53	HVAC_AC	LOW	LOW	LOW	Facilities	28	0.97	2852	0	6	1	30	15	2764	1
SLA-001989	6/6/2026 20:34	6/7/2026 4:31	IT_HARDWARE_PRINTING	LOW	HIGH	MEDIUM	IT Support	477	33.12	963	20	5	1	0	7	904	0
SLA-001990	5/30/2026 5:31	5/30/2026 12:30	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	419	87.29	61	5	5	1	9	12	173	1
SLA-001991	3/3/2026 2:40	3/3/2026 3:42	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	62	12.92	418	2	1	0	18	7	474	1
SLA-001992	7/4/2026 14:30	7/4/2026 19:05	GROUNDS_OUTDOOR	LOW	HIGH	MEDIUM	Grounds Team	275	19.1	1165	14	5	1	18	14	413	1
SLA-001993	6/16/2026 16:38	6/16/2026 18:12	ELEVATOR	MEDIUM	LOW	LOW	Facilities	94	3.26	2786	16	1	0	8	9	3410	0
SLA-001994	8/19/2026 2:09	8/19/2026 5:51	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	222	46.25	258	2	2	0	14	6	559	1
SLA-001995	3/8/2026 8:51	3/8/2026 12:51	OTHER	HIGH	MEDIUM	HIGH	General Maintenance	240	50	240	8	6	1	19	2	444	1
SLA-001996	8/28/2026 12:36	8/28/2026 15:58	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	202	42.08	278	12	4	0	12	2	98	0
SLA-001997	4/24/2026 15:16	4/24/2026 20:58	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	342	71.25	138	15	4	0	10	6	489	1
SLA-001998	6/7/2026 18:55	6/8/2026 1:20	IT_HARDWARE_PRINTING	MEDIUM	LOW	LOW	IT Support	385	13.37	2495	18	6	1	18	3	923	0
SLA-001999	2/2/2026 17:29	2/2/2026 21:07	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	218	7.57	2662	17	0	0	12	14	3303	1
SLA-002000	8/9/2026 22:47	8/10/2026 0:16	ELEVATOR	HIGH	MEDIUM	HIGH	Facilities	89	18.54	391	22	6	1	17	1	295	0
SLA-002001	8/12/2026 5:39	8/12/2026 10:06	SAFETY_HAZARD	HIGH	MEDIUM	HIGH	Safety Team	267	55.62	213	5	2	0	3	6	130	0
SLA-002002	3/19/2026 11:59	3/19/2026 14:36	GROUNDS_OUTDOOR	MEDIUM	HIGH	HIGH	Grounds Team	157	32.71	323	11	3	0	21	5	143	0
SLA-002003	7/15/2026 19:42	7/16/2026 4:54	IT_HARDWARE_PRINTING	LOW	LOW	LOW	IT Support	552	19.17	2328	19	2	0	23	5	2981	0
SLA-002004	4/13/2026 19:23	4/13/2026 21:45	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	142	29.58	338	19	0	0	6	5	143	0
SLA-002005	3/12/2026 0:13	3/12/2026 2:52	ELEVATOR	MEDIUM	MEDIUM	MEDIUM	Facilities	159	11.04	1281	0	3	0	29	8	886	1
SLA-002006	8/26/2026 1:20	8/26/2026 12:31	AV_CLASSROOM_EQUIPMENT	HIGH	LOW	MEDIUM	AV Support	671	46.6	769	1	2	0	3	0	964	0
SLA-002007	4/9/2026 6:46	4/9/2026 7:54	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	68	4.72	1372	6	3	0	23	2	1118	0
SLA-002008	3/31/2026 0:51	3/31/2026 7:27	ELECTRICAL	LOW	LOW	LOW	Facilities	396	13.75	2484	0	1	0	3	1	2476	0
SLA-002009	5/12/2026 14:14	5/12/2026 18:06	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	232	48.33	248	14	1	0	15	9	132	0
SLA-002010	6/11/2026 19:05	6/11/2026 21:41	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	156	32.5	324	19	3	0	11	10	305	1
SLA-002011	2/5/2026 10:01	2/5/2026 15:49	CLEANING_WASTE	LOW	HIGH	MEDIUM	Cleaning Services	348	24.17	1092	10	3	0	2	7	305	0
SLA-002012	2/5/2026 3:40	2/5/2026 5:24	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	104	21.67	376	3	3	0	28	5	289	1
SLA-002013	5/14/2026 4:24	5/14/2026 12:08	OTHER	LOW	HIGH	MEDIUM	General Maintenance	464	32.22	976	4	3	0	18	14	1194	1
SLA-002014	1/14/2026 11:11	1/14/2026 15:17	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	246	51.25	234	11	2	0	29	0	424	1
SLA-002015	3/30/2026 13:55	3/30/2026 21:17	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	442	92.08	38	13	0	0	6	10	419	1
SLA-002016	2/7/2026 16:23	2/7/2026 23:03	AV_CLASSROOM_EQUIPMENT	HIGH	MEDIUM	HIGH	AV Support	400	83.33	80	16	5	1	3	5	509	1
SLA-002017	7/4/2026 10:40	7/4/2026 12:12	ELECTRICAL	HIGH	MEDIUM	HIGH	Facilities	92	19.17	388	10	5	1	4	2	539	0
SLA-002018	8/8/2026 23:27	8/9/2026 8:57	OTHER	LOW	MEDIUM	LOW	General Maintenance	570	19.79	2310	23	5	1	18	10	777	0
SLA-002019	5/5/2026 12:00	5/5/2026 19:00	OTHER	MEDIUM	MEDIUM	MEDIUM	General Maintenance	420	29.17	1020	12	1	0	26	3	841	0
SLA-002020	8/22/2026 22:48	8/23/2026 8:27	CLEANING_WASTE	LOW	LOW	LOW	Cleaning Services	579	20.1	2301	22	5	1	12	0	2224	0
SLA-002021	1/6/2026 22:56	1/7/2026 3:17	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	261	54.37	219	22	1	0	8	10	184	1
SLA-002022	7/18/2026 18:35	7/18/2026 23:46	ELEVATOR	MEDIUM	HIGH	HIGH	Facilities	311	64.79	169	18	5	1	14	12	551	1
SLA-002023	4/16/2026 5:03	4/16/2026 6:00	IT_HARDWARE_PRINTING	MEDIUM	HIGH	HIGH	IT Support	57	11.88	423	5	3	0	22	13	262	1
SLA-002024	1/20/2026 1:03	1/20/2026 7:45	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	402	83.75	78	1	1	0	25	13	221	1
SLA-002025	6/7/2026 19:33	6/8/2026 3:22	IT_HARDWARE_PRINTING	MEDIUM	LOW	LOW	IT Support	469	16.28	2411	19	6	1	16	10	1487	0
SLA-002026	5/6/2026 12:59	5/7/2026 0:14	PLUMBING_WATER	MEDIUM	MEDIUM	MEDIUM	Facilities	675	46.88	765	12	2	0	18	2	1424	0
SLA-002027	4/27/2026 0:28	4/27/2026 0:51	AV_CLASSROOM_EQUIPMENT	MEDIUM	LOW	LOW	AV Support	23	0.8	2857	0	0	0	30	11	943	1
SLA-002028	2/6/2026 10:25	2/6/2026 17:12	BUILDING_STRUCTURE	MEDIUM	MEDIUM	MEDIUM	Facilities	407	28.26	1033	10	4	0	4	13	1566	1
SLA-002029	5/31/2026 14:03	5/31/2026 14:25	AV_CLASSROOM_EQUIPMENT	LOW	HIGH	MEDIUM	AV Support	22	1.53	1418	14	6	1	10	6	587	0
SLA-002030	3/17/2026 5:21	3/17/2026 16:22	BUILDING_STRUCTURE	LOW	LOW	LOW	Facilities	661	22.95	2219	5	1	0	16	4	2099	0
SLA-002031	2/3/2026 10:07	2/3/2026 17:15	IT_NETWORK_ACCOUNTS	HIGH	MEDIUM	HIGH	IT Support	428	89.17	52	10	1	0	22	14	461	1
SLA-002032	2/12/2026 9:52	2/12/2026 10:29	IT_HARDWARE_PRINTING	MEDIUM	MEDIUM	MEDIUM	IT Support	37	2.57	1403	9	3	0	4	1	1403	0
SLA-002033	3/26/2026 15:04	3/26/2026 22:28	PLUMBING_WATER	HIGH	LOW	MEDIUM	Facilities	444	30.83	996	15	3	0	10	0	374	0
SLA-002034	7/22/2026 10:30	7/22/2026 12:06	ELEVATOR	HIGH	HIGH	CRITICAL	Facilities	96	20	384	10	2	0	10	8	539	1
SLA-002035	1/20/2026 7:37	1/20/2026 15:36	IT_NETWORK_ACCOUNTS	MEDIUM	MEDIUM	MEDIUM	IT Support	479	33.26	961	7	1	0	15	9	1359	0
SLA-002036	2/2/2026 16:54	2/3/2026 4:25	AV_CLASSROOM_EQUIPMENT	MEDIUM	LOW	LOW	AV Support	691	23.99	2189	16	0	0	20	12	2986	1
SLA-002037	5/16/2026 15:59	5/17/2026 0:38	BUILDING_STRUCTURE	HIGH	LOW	MEDIUM	Facilities	519	36.04	921	15	5	1	24	14	1495	1
SLA-002038	3/2/2026 0:41	3/2/2026 4:00	CLEANING_WASTE	LOW	HIGH	MEDIUM	Cleaning Services	199	13.82	1241	0	0	0	16	13	464	1
SLA-002039	1/3/2026 8:38	1/3/2026 12:06	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	208	43.33	272	8	5	1	10	15	318	1
SLA-002040	6/21/2026 8:20	6/21/2026 11:05	OTHER	LOW	LOW	LOW	General Maintenance	165	5.73	2715	8	6	1	16	5	1835	0
SLA-002041	5/27/2026 13:40	5/27/2026 22:33	GROUNDS_OUTDOOR	LOW	LOW	LOW	Grounds Team	533	18.51	2347	13	2	0	29	1	1653	0
SLA-002042	6/10/2026 4:27	6/10/2026 10:35	CLEANING_WASTE	MEDIUM	HIGH	HIGH	Cleaning Services	368	76.67	112	4	2	0	4	9	158	1
SLA-002043	6/22/2026 23:55	6/23/2026 7:36	PLUMBING_WATER	LOW	LOW	LOW	Facilities	461	16.01	2419	23	0	0	5	12	2908	1
SLA-002044	6/5/2026 20:21	6/6/2026 3:21	AV_CLASSROOM_EQUIPMENT	MEDIUM	HIGH	HIGH	AV Support	420	87.5	60	20	4	0	24	11	266	1
SLA-002045	3/25/2026 12:27	3/25/2026 13:15	PLUMBING_WATER	MEDIUM	HIGH	HIGH	Facilities	48	10	432	12	2	0	8	6	125	0
SLA-002046	3/28/2026 7:07	3/28/2026 8:16	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	69	14.37	411	7	5	1	27	11	447	1
SLA-002047	5/15/2026 4:31	5/15/2026 9:15	HVAC_AC	MEDIUM	MEDIUM	MEDIUM	Facilities	284	19.72	1156	4	4	0	17	6	761	0
SLA-002048	3/5/2026 3:30	3/5/2026 6:51	IT_NETWORK_ACCOUNTS	MEDIUM	HIGH	HIGH	IT Support	201	41.88	279	3	3	0	30	2	358	1
SLA-002049	6/22/2026 16:07	6/22/2026 18:05	BUILDING_STRUCTURE	LOW	LOW	LOW	Facilities	118	4.1	2762	16	0	0	26	14	3262	1
SLA-002050	5/8/2026 15:49	5/9/2026 0:53	PLUMBING_WATER	LOW	LOW	LOW	Facilities	544	18.89	2336	15	4	0	12	3	1585	0
SLA-002051	5/13/2026 12:57	5/13/2026 13:55	PLUMBING_WATER	LOW	HIGH	MEDIUM	Facilities	58	4.03	1382	12	2	0	1	9	914	0
SLA-002052	1/14/2026 5:15	1/14/2026 7:09	HVAC_AC	MEDIUM	HIGH	HIGH	Facilities	114	23.75	366	5	2	0	0	15	494	1
SLA-002053	7/11/2026 14:06	7/11/2026 17:45	PLUMBING_WATER	HIGH	HIGH	CRITICAL	Facilities	219	45.62	261	14	5	1	2	10	464	1
SLA-002054	3/12/2026 6:41	3/12/2026 11:55	CLEANING_WASTE	MEDIUM	MEDIUM	MEDIUM	Cleaning Services	314	21.81	1126	6	3	0	26	0	1575	1
SLA-002055	4/7/2026 8:11	4/7/2026 9:39	FURNITURE_FIXTURES	LOW	LOW	LOW	Facilities	88	3.06	2792	8	1	0	6	15	643	0
SLA-002056	2/1/2026 19:58	2/1/2026 22:36	BUILDING_STRUCTURE	HIGH	MEDIUM	HIGH	Facilities	158	32.92	322	19	6	1	2	3	355	0
SLA-002057	7/12/2026 0:14	7/12/2026 1:54	SAFETY_HAZARD	HIGH	HIGH	CRITICAL	Safety Team	100	20.83	380	0	6	1	29	2	338	1
SLA-002058	1/8/2026 8:50	1/8/2026 14:56	FURNITURE_FIXTURES	MEDIUM	LOW	LOW	Facilities	366	12.71	2514	8	3	0	28	15	1798	1
SLA-002059	1/14/2026 5:53	1/14/2026 6:40	HVAC_AC	HIGH	MEDIUM	HIGH	Facilities	47	9.79	433	5	2	0	16	4	310	0
SLA-002060	1/3/2026 20:31	1/4/2026 3:31	AV_CLASSROOM_EQUIPMENT	HIGH	HIGH	CRITICAL	AV Support	420	87.5	60	20	5	1	12	15	548	1
SLA-002061	5/29/2026 20:13	5/30/2026 7:21	IT_NETWORK_ACCOUNTS	MEDIUM	LOW	LOW	IT Support	668	23.19	2212	20	4	0	27	13	1491	1
